47.455621301775146, 99.58868894601542
54.08284023668639, 97.12082262210797
59.76331360946745, 95.26992287917739
64.49704142011834, 93.62467866323908
69.23076923076923, 91.77377892030849
73.96449704142012, 89.9228791773779
78.2248520710059, 88.48329048843188
81.30177514792899, 87.66066838046274
86.50887573964496, 86.01542416452443
89.82248520710058, 84.7814910025707
93.60946745562131, 83.54755784061697
97.15976331360946, 82.31362467866325
101.42011834319527, 80.87403598971723
104.73372781065086, 79.84575835475579
107.10059171597635, 78.40616966580977
110.41420118343194, 76.96658097686375
112.7810650887574, 76.1439588688946
115.38461538461539, 75.32133676092545
117.51479289940829, 74.08740359897172
119.88165680473372, 72.64781491002572
122.48520710059174, 71.41388174807199
123.4319526627219, 69.3573264781491
122.24852071005918, 67.50642673521851
120.11834319526628, 65.03856041131105
117.98816568047337, 63.59897172236504
115.62130177514794, 62.36503856041131
113.49112426035501, 61.131105398457585
110.88757396449705, 60.10282776349615
108.04733727810651, 59.48586118251928
104.97041420118342, 58.868894601542415
101.6568047337278, 58.25192802056555
97.8698224852071, 57.63496143958869
95.02958579881656, 56.81233933161954
91.95266272189349, 55.7840616966581
89.82248520710058, 54.96143958868895
87.92899408284023, 53.93316195372751
85.32544378698225, 52.69922879177378
82.48520710059171, 51.25964010282776
79.6449704142012, 49.82005141388174
76.80473372781066, 48.58611825192803
74.20118343195267, 47.3521850899743
71.59763313609469, 46.32390745501286
67.5739644970414, 45.29562982005142
64.97041420118344, 44.67866323907455
62.84023668639053, 43.8560411311054
61.42011834319526, 42.62210796915167
59.99999999999999, 41.18251928020565
58.34319526627218, 39.53727506426735
56.68639053254437, 38.097686375321345
55.26627218934912, 36.658097686375314
53.609467455621306, 34.807197943444734
51.71597633136094, 32.95629820051414
50.295857988165686, 31.72236503856041
49.112426035502956, 30.282776349614394
49.112426035502956, 29.254498714652954
47.692307692307686, 28.02056555269924
46.27218934911243, 26.37532133676092
44.85207100591716, 25.141388174807204
43.43195266272189, 23.4961439588689
42.248520710059175, 21.439588688946017
39.64497041420118, 19.588688946015424
37.751479289940825, 18.354755784061695
35.14792899408285, 16.915167095115677
32.071005917159766, 15.681233933161948
28.5207100591716, 15.064267352185084
25.680473372781066, 14.652956298200507
22.84023668639054, 13.830334190231355
20.473372781065088, 13.007712082262216
17.396449704142015, 12.185089974293064
14.319526627218934, 11.156812339331623
10.295857988165686, 9.92287917737788
6.508875739644974, 8.483290488431876
4.615384615384617, 6.838046272493571
2.95857988165681, 4.781491002570704
2.0118343195266313, 2.7249357326478076
1.5384615384615437, 1.4910025706940786
